GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2016 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2016 inflation-adjusted dollars)
8600000US95914,95914,ZCTA5 95914,53125,25802
8600000US95915,95915,ZCTA5 95915,-,**
8600000US95916,95916,ZCTA5 95916,32868,4059
8600000US95917,95917,ZCTA5 95917,52083,5281
8600000US95918,95918,ZCTA5 95918,87462,18159
8600000US95919,95919,ZCTA5 95919,37025,19723
8600000US95920,95920,ZCTA5 95920,-,**
8600000US95922,95922,ZCTA5 95922,33056,10742
8600000US95923,95923,ZCTA5 95923,-,**
8600000US95925,95925,ZCTA5 95925,23576,5264
8600000US95926,95926,ZCTA5 95926,39239,2599
8600000US95928,95928,ZCTA5 95928,45011,3149
8600000US95930,95930,ZCTA5 95930,-,**
8600000US95932,95932,ZCTA5 95932,52031,3255
8600000US95934,95934,ZCTA5 95934,-,**
8600000US95935,95935,ZCTA5 95935,-,**
8600000US95936,95936,ZCTA5 95936,34659,31697
8600000US95937,95937,ZCTA5 95937,50824,6669
8600000US95938,95938,ZCTA5 95938,64375,18936
8600000US95939,95939,ZCTA5 95939,32292,9071
8600000US95941,95941,ZCTA5 95941,39632,34818
8600000US95942,95942,ZCTA5 95942,49333,38725
8600000US95943,95943,ZCTA5 95943,44464,5607
8600000US95944,95944,ZCTA5 95944,-,**
8600000US95945,95945,ZCTA5 95945,43636,3298
8600000US95946,95946,ZCTA5 95946,62351,7725
8600000US95947,95947,ZCTA5 95947,38594,11131
8600000US95948,95948,ZCTA5 95948,43488,4591
8600000US95949,95949,ZCTA5 95949,58861,5525
8600000US95950,95950,ZCTA5 95950,42214,23695
8600000US95951,95951,ZCTA5 95951,39954,6789
8600000US95953,95953,ZCTA5 95953,46275,3821
8600000US95954,95954,ZCTA5 95954,44703,3938
8600000US95955,95955,ZCTA5 95955,57750,12425
8600000US95956,95956,ZCTA5 95956,57188,29736
8600000US95957,95957,ZCTA5 95957,60417,20290
8600000US95959,95959,ZCTA5 95959,59446,5474
8600000US95960,95960,ZCTA5 95960,37500,20764
8600000US95961,95961,ZCTA5 95961,48416,2890
8600000US95962,95962,ZCTA5 95962,54853,34271
8600000US95963,95963,ZCTA5 95963,41048,4006
8600000US95965,95965,ZCTA5 95965,33640,3084
8600000US95966,95966,ZCTA5 95966,41678,1511
8600000US95968,95968,ZCTA5 95968,32500,19140
8600000US95969,95969,ZCTA5 95969,47379,4456
8600000US95970,95970,ZCTA5 95970,47500,4490
8600000US95971,95971,ZCTA5 95971,50867,2702
8600000US95973,95973,ZCTA5 95973,57515,4519
8600000US95974,95974,ZCTA5 95974,-,**
8600000US95975,95975,ZCTA5 95975,65221,37441
8600000US95977,95977,ZCTA5 95977,40313,32307
8600000US95978,95978,ZCTA5 95978,-,**
8600000US95979,95979,ZCTA5 95979,41471,9374
8600000US95981,95981,ZCTA5 95981,-,**
8600000US95982,95982,ZCTA5 95982,77614,19611
8600000US95983,95983,ZCTA5 95983,76136,46519
8600000US95984,95984,ZCTA5 95984,-,**
8600000US95986,95986,ZCTA5 95986,-,**
8600000US95987,95987,ZCTA5 95987,57642,4443
8600000US95988,95988,ZCTA5 95988,46830,11426
8600000US95991,95991,ZCTA5 95991,43939,2770
8600000US95993,95993,ZCTA5 95993,65044,2643
8600000US96001,96001,ZCTA5 96001,45694,2451
8600000US96002,96002,ZCTA5 96002,44721,1909
8600000US96003,96003,ZCTA5 96003,47753,2371
8600000US96006,96006,ZCTA5 96006,71094,22319
8600000US96007,96007,ZCTA5 96007,39542,3287
8600000US96008,96008,ZCTA5 96008,60528,8268
8600000US96009,96009,ZCTA5 96009,56750,14497
8600000US96010,96010,ZCTA5 96010,36250,12443
8600000US96011,96011,ZCTA5 96011,17083,14696
8600000US96013,96013,ZCTA5 96013,36604,6279
8600000US96014,96014,ZCTA5 96014,-,**
8600000US96015,96015,ZCTA5 96015,40786,16893
8600000US96016,96016,ZCTA5 96016,-,**
8600000US96017,96017,ZCTA5 96017,38750,9151
8600000US96019,96019,ZCTA5 96019,46394,4007
8600000US96020,96020,ZCTA5 96020,51083,9696
8600000US96021,96021,ZCTA5 96021,40209,3216
8600000US96022,96022,ZCTA5 96022,53331,5375
8600000US96023,96023,ZCTA5 96023,29176,1900
8600000US96024,96024,ZCTA5 96024,38056,7836
8600000US96025,96025,ZCTA5 96025,33200,6078
8600000US96027,96027,ZCTA5 96027,47267,3434
8600000US96028,96028,ZCTA5 96028,35948,7723
8600000US96029,96029,ZCTA5 96029,32375,17627
8600000US96031,96031,ZCTA5 96031,25417,9555
8600000US96032,96032,ZCTA5 96032,46719,5604
8600000US96033,96033,ZCTA5 96033,34167,7808
8600000US96034,96034,ZCTA5 96034,31667,20666
8600000US96035,96035,ZCTA5 96035,38495,8525
8600000US96037,96037,ZCTA5 96037,-,**
8600000US96038,96038,ZCTA5 96038,34583,20413
8600000US96039,96039,ZCTA5 96039,28661,9401
8600000US96040,96040,ZCTA5 96040,48083,29154
8600000US96041,96041,ZCTA5 96041,23724,5628
8600000US96044,96044,ZCTA5 96044,35000,5674
8600000US96046,96046,ZCTA5 96046,-,**
8600000US96047,96047,ZCTA5 96047,41071,15553
8600000US96048,96048,ZCTA5 96048,49205,8289
8600000US96049,96049,ZCTA5 96049,53000,35677
8600000US96050,96050,ZCTA5 96050,32500,10215
8600000US96051,96051,ZCTA5 96051,42500,11700
8600000US96052,96052,ZCTA5 96052,34046,8897
8600000US96054,96054,ZCTA5 96054,28906,17027
8600000US96055,96055,ZCTA5 96055,40517,6045
8600000US96056,96056,ZCTA5 96056,56273,11018
8600000US96057,96057,ZCTA5 96057,40729,8513
8600000US96058,96058,ZCTA5 96058,35500,6913
8600000US96059,96059,ZCTA5 96059,29554,8999
8600000US96061,96061,ZCTA5 96061,100417,43285
8600000US96062,96062,ZCTA5 96062,62500,15029
8600000US96063,96063,ZCTA5 96063,54625,8742
8600000US96064,96064,ZCTA5 96064,43664,3516
8600000US96065,96065,ZCTA5 96065,42813,21124
8600000US96067,96067,ZCTA5 96067,38848,14255
8600000US96068,96068,ZCTA5 96068,-,**
8600000US96069,96069,ZCTA5 96069,43938,12284
8600000US96071,96071,ZCTA5 96071,37061,4897
8600000US96073,96073,ZCTA5 96073,79528,5097
8600000US96074,96074,ZCTA5 96074,38250,12640
8600000US96075,96075,ZCTA5 96075,27500,10105
8600000US96076,96076,ZCTA5 96076,-,**
8600000US96080,96080,ZCTA5 96080,37610,3137
8600000US96084,96084,ZCTA5 96084,44219,16737
8600000US96085,96085,ZCTA5 96085,86875,30851
8600000US96086,96086,ZCTA5 96086,24375,16268
8600000US96087,96087,ZCTA5 96087,33393,12109
8600000US96088,96088,ZCTA5 96088,44664,4502
8600000US96090,96090,ZCTA5 96090,45000,14850
8600000US96091,96091,ZCTA5 96091,45000,14674
8600000US96092,96092,ZCTA5 96092,-,**
8600000US96093,96093,ZCTA5 96093,39554,9836
8600000US96094,96094,ZCTA5 96094,48750,4040
8600000US96096,96096,ZCTA5 96096,56667,23050
8600000US96097,96097,ZCTA5 96097,32280,4541
8600000US96101,96101,ZCTA5 96101,39123,7377
8600000US96103,96103,ZCTA5 96103,56429,9304
8600000US96104,96104,ZCTA5 96104,52857,15291
8600000US96105,96105,ZCTA5 96105,44018,8553
8600000US96106,96106,ZCTA5 96106,81696,29056
8600000US96107,96107,ZCTA5 96107,41875,17301
8600000US96108,96108,ZCTA5 96108,-,**
8600000US96109,96109,ZCTA5 96109,34464,19737
8600000US96110,96110,ZCTA5 96110,47500,22100
8600000US96111,96111,ZCTA5 96111,34297,24145
8600000US96112,96112,ZCTA5 96112,26250,24140
8600000US96113,96113,ZCTA5 96113,46042,3689
8600000US96114,96114,ZCTA5 96114,70806,7939
8600000US96115,96115,ZCTA5 96115,53462,46530
8600000US96116,96116,ZCTA5 96116,-,**
8600000US96117,96117,ZCTA5 96117,31118,18217
8600000US96118,96118,ZCTA5 96118,46058,11300
8600000US96119,96119,ZCTA5 96119,-,**
8600000US96120,96120,ZCTA5 96120,61000,6233
8600000US96121,96121,ZCTA5 96121,125375,27821
8600000US96122,96122,ZCTA5 96122,35652,11681
8600000US96123,96123,ZCTA5 96123,33333,9255
8600000US96124,96124,ZCTA5 96124,41304,29742
8600000US96125,96125,ZCTA5 96125,156125,33578
8600000US96126,96126,ZCTA5 96126,-,**
8600000US96128,96128,ZCTA5 96128,64063,39867
8600000US96129,96129,ZCTA5 96129,"250,000+",***
8600000US96130,96130,ZCTA5 96130,52459,2556
8600000US96132,96132,ZCTA5 96132,40000,26689
8600000US96133,96133,ZCTA5 96133,21635,4118
8600000US96134,96134,ZCTA5 96134,37462,5334
8600000US96135,96135,ZCTA5 96135,-,**
8600000US96136,96136,ZCTA5 96136,-,**
8600000US96137,96137,ZCTA5 96137,44627,9342
8600000US96140,96140,ZCTA5 96140,86953,37994
8600000US96141,96141,ZCTA5 96141,53077,9803
8600000US96142,96142,ZCTA5 96142,44420,26013
8600000US96143,96143,ZCTA5 96143,47197,11746
8600000US96145,96145,ZCTA5 96145,68015,13926
8600000US96146,96146,ZCTA5 96146,56719,28335
8600000US96148,96148,ZCTA5 96148,52672,15057
8600000US96150,96150,ZCTA5 96150,51400,3123
8600000US96155,96155,ZCTA5 96155,-,**
8600000US96161,96161,ZCTA5 96161,79457,9716
8600000US97520,97520,ZCTA5 97520,47892,4205
8600000US97603,97603,ZCTA5 97603,46177,2150
8600000US97623,97623,ZCTA5 97623,39669,5013
8600000US97632,97632,ZCTA5 97632,38558,12583
8600000US97633,97633,ZCTA5 97633,40772,6947
8600000US97635,97635,ZCTA5 97635,35060,23168
